[00:00:00] , "Team 1" , "0" , "NELS" , "EV_PlayerJoinedMatch" , "NELS" , ""
[00:07:20] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-141.93, -3.13, 26.64)" , ""
[00:07:20] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-123.63, -1.22, 7.62)" , ""
[00:07:20] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-62.45, -0.38, -32.56)" , ""
[00:07:20] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-70.22, 0.01, -10.31)" , ""
[00:07:20] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-83.62, 0.50, -23.19)" , ""
[00:07:20] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-59.46, -0.37, -31.17)" , ""
[00:07:20] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-59.16, -0.16, -28.92)" , ""
[00:07:20] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Received" , "" , "Zarya"
[00:07:20] , "Team 1" , "3" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:07:21] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-82.04, 0.34, -24.69)" , ""
[00:07:21] , "Team 2" , "3" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:07:21] , "Team 1" , "0" , "NELS" , "EV_Knockback_Received" , "" , "NELS"
[00:07:21] , "Team 2" , "3" , "Zarya" , "EV_Died" , "" , "NELS"
[00:07:21] , "Team 1" , "3" , "Roadhog" , "EV_Kill" , "Zarya" , ""
[00:07:21] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Zarya" , ""
[00:07:21] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zarya" , ""
[00:07:21] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "37" , ""
[00:07:21] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "38" , ""
[00:07:21] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "23" , ""
[00:07:21] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "37" , ""
[00:07:21] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "26" , ""
[00:07:21] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "20" , ""
[00:07:21] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "23" , ""
[00:07:21] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "25" , ""
[00:07:21] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "23" , ""
[00:07:21] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "27" , ""
[00:07:21] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "34" , ""
[00:07:22] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-77.46, 0.10, -23.49)" , ""
[00:07:22] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_2" , "Torbjörn" , ""
[00:07:22] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-82.81, 0.45, -22.61)" , ""
[00:07:22] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-66.69, -0.31, -24.24)" , ""
[00:07:22] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-186.46, -0.04, 37.87)" , ""
[00:07:22] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-134.15, -1.24, 20.39)" , ""
[00:07:22] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-118.87, -1.22, -1.35)" , ""
[00:07:22] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-63.48, -0.33, -28.66)" , ""
[00:07:22] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-74.97, -0.08, -19.24)" , ""
[00:07:22] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-87.39, 0.75, -25.43)" , ""
[00:07:22] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-61.37, -0.33, -27.71)" , ""
[00:07:22] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-60.34, -0.32, -25.77)" , ""
[00:07:22] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:07:22] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_1" , "Torbjörn" , ""
[00:07:23] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-79.23, 0.19, -23.62)" , ""
[00:07:24] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-80.80, 0.26, -21.07)" , ""
[00:07:24] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:07:24] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-85.11, 0.63, -25.07)" , ""
[00:07:24] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-66.69, -0.31, -24.24)" , ""
[00:07:24] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-182.62, 0.19, 37.38)" , ""
[00:07:24] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-125.95, -1.27, 13.81)" , ""
[00:07:24] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-110.43, -0.27, -6.07)" , ""
[00:07:24] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-61.83, -0.36, -22.11)" , ""
[00:07:24] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-77.08, 0.29, -25.88)" , ""
[00:07:24] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-85.68, 0.85, -30.32)" , ""
[00:07:24] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-63.35, -0.10, -18.12)" , ""
[00:07:24] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-64.86, -0.31, -19.94)" , ""
[00:07:24] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:07:24] , "Team 2" , "5" , "Torbjörn" , "EV_Died" , "" , "NELS"
[00:07:24] , "Team 1" , "5" , "Soldier: 76" , "EV_Kill" , "Torbjörn" , ""
[00:07:24] , "Team 1" , "4" , "Zarya" , "EV_Kill" , "Torbjörn" , ""
[00:07:24] , "Team 1" , "3" , "Roadhog" , "EV_Kill" , "Torbjörn" , ""
[00:07:24] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Torbjörn" , ""
[00:07:24] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Torbjörn" , ""
[00:07:25] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-79.23, 0.19, -23.62)" , ""
[00:07:26] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-79.38, 0.19, -22.47)" , ""
[00:07:26] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-85.11, 0.63, -25.07)" , ""
[00:07:26] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-186.46, -0.04, 37.87)" , ""
[00:07:26] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-172.47, -0.04, 39.01)" , ""
[00:07:26] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-122.91, -1.22, 4.46)" , ""
[00:07:26] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-103.49, 0.87, -8.51)" , ""
[00:07:26] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-65.00, -0.32, -20.68)" , ""
[00:07:26] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-82.93, 0.43, -25.87)" , ""
[00:07:26] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-87.15, 0.76, -23.60)" , ""
[00:07:26] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-66.89, -0.34, -18.42)" , ""
[00:07:26] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-67.82, -0.30, -18.06)" , ""
[00:07:26] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:07:26] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "40" , ""
[00:07:26] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "39" , ""
[00:07:26] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "24" , ""
[00:07:26] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "38" , ""
[00:07:26] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "27" , ""
[00:07:26] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "21" , ""
[00:07:26] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "25" , ""
[00:07:26] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "27" , ""
[00:07:26] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "25" , ""
[00:07:26] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "28" , ""
[00:07:26] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "35" , ""
[00:07:27] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:07:27] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-79.23, 0.19, -23.62)" , ""
[00:07:28] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-74.34, 1.76, -19.84)" , ""
[00:07:28] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-85.11, 0.63, -25.07)" , ""
[00:07:28] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-180.47, 0.19, 37.38)" , ""
[00:07:28] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-163.99, 0.07, 43.63)" , ""
[00:07:28] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-116.69, -1.19, -3.79)" , ""
[00:07:28] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-96.62, 0.94, -14.89)" , ""
[00:07:28] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-69.38, -0.29, -20.62)" , ""
[00:07:28] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-89.98, 0.88, -18.85)" , ""
[00:07:28] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-93.31, 0.86, -15.08)" , ""
[00:07:28] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-72.68, -0.20, -18.70)" , ""
[00:07:28] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-71.28, -0.15, -16.43)" , ""
[00:07:28] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:07:29] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-81.17, 0.30, -24.13)" , ""
[00:07:29] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:07:30] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-86.26, 1.85, -23.80)" , ""
[00:07:30] , "Team 2" , "0" , "Zenyatta" , "EV_Knockback_Received" , "" , "Zenyatta"
[00:07:30] , "Team 1" , "4" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:07:30] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_2" , "Ana" , ""
[00:07:30] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-85.11, 0.63, -25.07)" , ""
[00:07:30] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-170.89, -0.04, 40.08)" , ""
[00:07:30] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-155.65, 0.07, 46.55)" , ""
[00:07:30] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-106.68, 0.27, -3.69)" , ""
[00:07:30] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-91.73, 0.88, -12.54)" , ""
[00:07:30] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-73.91, -0.11, -21.62)" , ""
[00:07:30] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-95.50, 1.06, -13.74)" , ""
[00:07:30] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-92.94, 0.87, -15.61)" , ""
[00:07:30] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-75.77, -0.01, -19.50)" , ""
[00:07:30] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-70.51, -0.24, -18.58)" , ""
[00:07:30] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:07:31] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-84.85, 0.60, -25.08)" , ""
[00:07:31] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:07:31] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "41" , ""
[00:07:31] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "40" , ""
[00:07:31] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "25" , ""
[00:07:31] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "39" , ""
[00:07:31] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "29" , ""
[00:07:31] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "23" , ""
[00:07:31] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "26" , ""
[00:07:31] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "29" , ""
[00:07:31] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "28" , ""
[00:07:31] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "28" , ""
[00:07:31] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "36" , ""
[00:07:32] , "Team 2" , "0" , "Zenyatta" , "EV_Died" , "" , "Roadhog"
[00:07:32] , "Team 1" , "4" , "Zarya" , "EV_Kill" , "Zenyatta" , ""
[00:07:32] , "Team 1" , "3" , "Roadhog" , "EV_FinalBlow" , "Zenyatta" , ""
[00:07:32] , "Team 1" , "3" , "Roadhog" , "EV_Kill" , "Zenyatta" , ""
[00:07:32] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zenyatta" , ""
[00:07:32] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-87.35, 0.83, -14.64)" , ""
[00:07:32] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_1" , "Ana" , ""
[00:07:32] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-87.16, 0.75, -25.57)" , ""
[00:07:32] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-162.68, 0.07, 44.53)" , ""
[00:07:32] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-151.62, -2.23, 38.71)" , ""
[00:07:32] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-98.93, 1.06, -10.15)" , ""
[00:07:32] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.02, 1.09, -15.23)" , ""
[00:07:32] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-77.90, 0.12, -22.63)" , ""
[00:07:32] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-98.02, 0.93, -12.53)" , ""
[00:07:32] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-93.23, 0.92, -12.96)" , ""
[00:07:32] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-79.30, 0.19, -20.74)" , ""
[00:07:32] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-75.27, -0.04, -23.27)" , ""
[00:07:33] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-185.64, -0.04, 40.57)" , ""
[00:07:34] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-91.25, 0.86, -15.66)" , ""
[00:07:34] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:07:34] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-89.27, 0.97, -26.47)" , ""
[00:07:34] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-154.90, 0.07, 45.48)" , ""
[00:07:34] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-146.44, -3.20, 30.18)" , ""
[00:07:34] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-91.42, 0.87, -16.54)" , ""
[00:07:34] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.02, 1.09, -15.23)" , ""
[00:07:34] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-81.33, 0.31, -23.51)" , ""
[00:07:34] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-94.28, 1.22, -9.40)" , ""
[00:07:34] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-93.21, 0.92, -12.83)" , ""
[00:07:34] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-80.39, 0.24, -22.33)" , ""
[00:07:34] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-79.25, 0.19, -23.97)" , ""
[00:07:34] , "Team 2" , "1" , "Ana" , "EV_Died" , "" , "Zenyatta"
[00:07:34] , "Team 1" , "4" , "Zarya" , "EV_Kill" , "Ana" , ""
[00:07:34] , "Team 1" , "1" , "Zenyatta" , "EV_FinalBlow" , "Ana" , ""
[00:07:34] , "Team 1" , "1" , "Zenyatta" , "EV_Kill" , "Ana" , ""
[00:07:34] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Ana" , ""
[00:07:35] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-180.75, 0.19, 39.38)" , ""
[00:07:36] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-89.79, 2.48, -20.12)" , ""
[00:07:36] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-186.46, -0.04, 37.87)" , ""
[00:07:36] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-151.48, -2.93, 36.60)" , ""
[00:07:36] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-138.84, -2.55, 22.61)" , ""
[00:07:36] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-91.23, 0.87, -16.93)" , ""
[00:07:36] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.02, 1.09, -15.23)" , ""
[00:07:36] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-85.31, 0.86, -27.58)" , ""
[00:07:36] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-92.60, 0.91, -9.62)" , ""
[00:07:36] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-93.21, 0.92, -12.83)" , ""
[00:07:36] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-84.21, 0.55, -26.47)" , ""
[00:07:36] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-87.26, 0.66, -31.25)" , ""
[00:07:36] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "42" , ""
[00:07:36] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "41" , ""
[00:07:36] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "27" , ""
[00:07:36] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "40" , ""
[00:07:36] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "31" , ""
[00:07:36] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "24" , ""
[00:07:36] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "27" , ""
[00:07:36] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "30" , ""
[00:07:36] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "29" , ""
[00:07:36] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "29" , ""
[00:07:36] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "38" , ""
[00:07:37] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-170.44, 0.13, 39.34)" , ""
[00:07:38] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-89.00, 3.78, -18.21)" , ""
[00:07:38] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-179.86, 0.19, 37.38)" , ""
[00:07:38] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-144.61, -3.21, 28.76)" , ""
[00:07:38] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-129.94, -1.24, 17.68)" , ""
[00:07:38] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-92.55, 0.86, -14.92)" , ""
[00:07:38] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.02, 1.09, -15.23)" , ""
[00:07:38] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-87.47, 0.77, -24.29)" , ""
[00:07:38] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-103.10, 0.92, -10.62)" , ""
[00:07:38] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-98.37, 1.13, -11.66)" , ""
[00:07:38] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-88.70, 0.79, -24.21)" , ""
[00:07:38] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-85.44, 0.63, -21.95)" , ""
[00:07:39] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-162.31, 0.07, 44.83)" , ""
[00:07:39] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:07:40] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-94.17, 4.16, -11.09)" , ""
[00:07:40] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-169.75, 0.07, 39.36)" , ""
[00:07:40] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-137.27, -1.92, 21.02)" , ""
[00:07:40] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-123.68, -1.22, 9.68)" , ""
[00:07:40] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-93.06, 0.86, -15.01)" , ""
[00:07:40] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-94.02, 1.09, -15.23)" , ""
[00:07:40] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-89.58, 0.89, -20.61)" , ""
[00:07:40] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-112.01, -0.49, -8.50)" , ""
[00:07:40] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-108.72, 0.15, -9.84)" , ""
[00:07:40] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-87.38, 0.84, -18.94)" , ""
[00:07:40] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-86.68, 0.81, -17.01)" , ""
[00:07:41] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-154.68, 0.07, 44.78)" , ""
[00:07:41] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:07:41] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "43" , ""
[00:07:41] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "42" , ""
[00:07:41] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:07:41] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "28" , ""
[00:07:41] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "41" , ""
[00:07:41] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "32" , ""
[00:07:41] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "25" , ""
[00:07:41] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "28" , ""
[00:07:41] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "32" , ""
[00:07:41] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "30" , ""
[00:07:41] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "30" , ""
[00:07:41] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "39" , ""
[00:07:42] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-92.78, 3.36, -9.97)" , ""
[00:07:42] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-161.78, 0.07, 45.29)" , ""
[00:07:42] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-128.31, -1.31, 16.15)" , ""
[00:07:42] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-119.75, -1.12, 0.52)" , ""
[00:07:42] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-93.06, 0.86, -15.01)" , ""
[00:07:42] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-186.25, -0.04, 36.22)" , ""
[00:07:42] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-89.59, 0.84, -16.01)" , ""
[00:07:42] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-118.48, -1.27, -0.94)" , ""
[00:07:42] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-114.31, -0.90, -6.98)" , ""
[00:07:42] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-87.30, 0.83, -12.06)" , ""
[00:07:42] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-89.78, 0.85, -12.36)" , ""
[00:07:43] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-151.03, -2.93, 35.95)" , ""
[00:07:43] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Received" , "" , "Roadhog"
[00:07:43] , "Team 1" , "3" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:07:44] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-99.13, 1.46, -6.42)" , ""
[00:07:44] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Received" , "" , "Roadhog"
[00:07:44] , "Team 1" , "4" , "Zarya" , "EV_Knockback_Dealt" , "" , "Zarya"
[00:07:44] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "100" , ""
[00:07:44] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-154.25, 0.07, 44.18)" , ""
[00:07:44] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-123.63, -1.22, 7.38)" , ""
